"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","LF","WOMEN","THND_PER","M","2016-11",9122.2,
"CAN","LF","WOMEN","THND_PER","M","2016-12",9164.9,
"CAN","LF","WOMEN","THND_PER","M","2017-01",9184,
"CAN","LF","WOMEN","THND_PER","M","2017-02",9170.2,
"CAN","LF","WOMEN","THND_PER","M","2017-03",9183.7,
"CAN","LF","WOMEN","THND_PER","M","2017-04",9173.1,
"CAN","LF","WOMEN","THND_PER","M","2017-05",9214.3,
"CAN","LF","WOMEN","THND_PER","M","2017-06",9237.6,
"CAN","LF","WOMEN","THND_PER","M","2017-07",9242.6,
"CAN","LF","WOMEN","THND_PER","M","2017-08",9234.4,
"CAN","LF","WOMEN","THND_PER","M","2017-09",9247.6,
"CAN","LF","WOMEN","THND_PER","M","2017-10",9269.1,
"CAN","LF","WOMEN","THND_PER","M","2017-11",9271,
"CAN","LF","WOMEN","THND_PER","M","2017-12",9295.8,
"CAN","LF","WOMEN","THND_PER","M","2018-01",9246.7,
"CAN","LF","WOMEN","THND_PER","M","2018-02",9259.7,
"CAN","LF","WOMEN","THND_PER","M","2018-03",9277.3,
"CAN","LF","WOMEN","THND_PER","M","2018-04",9286.4,
"CAN","LF","WOMEN","THND_PER","M","2018-05",9306.6,
"CAN","LF","WOMEN","THND_PER","M","2018-06",9331.4,
"CAN","LF","WOMEN","THND_PER","M","2018-07",9362.8,
"CAN","LF","WOMEN","THND_PER","M","2018-08",9366.3,
"CAN","LF","WOMEN","THND_PER","M","2018-09",9365.8,
"CAN","LF","WOMEN","THND_PER","M","2018-10",9373.6,
"CAN","LF","WOMEN","THND_PER","M","2018-11",9413.2,
"CAN","LF","WOMEN","THND_PER","M","2018-12",9419.1,
"CAN","LF","WOMEN","THND_PER","M","2019-01",9439.7,
"CAN","LF","WOMEN","THND_PER","M","2019-02",9488.3,
"CAN","LF","WOMEN","THND_PER","M","2019-03",9464.5,
"CAN","LF","WOMEN","THND_PER","M","2019-04",9510.6,
"CAN","LF","WOMEN","THND_PER","M","2019-05",9480.3,
"CAN","LF","WOMEN","THND_PER","M","2019-06",9504.3,
"CAN","LF","WOMEN","THND_PER","M","2019-07",9503.9,
"CAN","LF","WOMEN","THND_PER","M","2019-08",9550.9,
"CAN","LF","WOMEN","THND_PER","M","2019-09",9568.3,
"CAN","LF","WOMEN","THND_PER","M","2019-10",9568.3,
"CAN","LF","WOMEN","THND_PER","M","2019-11",9567.2,
"CAN","LF","WOMEN","THND_PER","M","2019-12",9570.9,
"CAN","LF","WOMEN","THND_PER","M","2020-01",9601.8,
"CAN","LF","WOMEN","THND_PER","M","2020-02",9597.8,
"CAN","LF","WOMEN","THND_PER","M","2020-03",9257.7,
"CAN","LF","WOMEN","THND_PER","M","2020-04",8750.6,
"CAN","LF","WOMEN","THND_PER","M","2020-05",8877.7,
"CAN","LF","WOMEN","THND_PER","M","2020-06",9293.6,
"CAN","LF","WOMEN","THND_PER","M","2020-07",9331.2,
"CAN","LF","WOMEN","THND_PER","M","2020-08",9389.2,
"CAN","LF","WOMEN","THND_PER","M","2020-09",9520.2,
"CAN","LF","WOMEN","THND_PER","M","2020-10",9565.5,
"CAN","LF","WOMEN","THND_PER","M","2020-11",9551.8,
"CAN","LF","WOMEN","THND_PER","M","2020-12",9553,
"CAN","LF","WOMEN","THND_PER","M","2021-01",9517.6,
"CAN","LF","WOMEN","THND_PER","M","2021-02",9524.1,
"CAN","LF","WOMEN","THND_PER","M","2021-03",9581.7,
"CAN","LF","WOMEN","THND_PER","M","2021-04",9536.5,
"CAN","LF","WOMEN","THND_PER","M","2021-05",9482.6,
"CAN","LF","WOMEN","THND_PER","M","2021-06",9601.9,
"CAN","LF","WOMEN","THND_PER","M","2021-07",9606,
"CAN","LF","WOMEN","THND_PER","M","2021-08",9628.2,
"CAN","LF","WOMEN","THND_PER","M","2021-09",9710,
"CAN","LF","WOMEN","THND_PER","M","2021-10",9691.8,
"CAN","LF","WOMEN","THND_PER","M","2021-11",9719.5,
"IRL","LF","MEN","THND_PER","A","1961",822.9,
"IRL","LF","MEN","THND_PER","A","1966",831.6,
"IRL","LF","MEN","THND_PER","A","1967",819,
"IRL","LF","MEN","THND_PER","A","1968",826,
"IRL","LF","MEN","THND_PER","A","1969",826,
"IRL","LF","MEN","THND_PER","A","1970",822,
"IRL","LF","MEN","THND_PER","A","1971",840,
"IRL","LF","MEN","THND_PER","A","1972",820,
"IRL","LF","MEN","THND_PER","A","1973",822,
"IRL","LF","MEN","THND_PER","A","1974",826,
"IRL","LF","MEN","THND_PER","A","1975",853.8,
"IRL","LF","MEN","THND_PER","A","1976",838,
"IRL","LF","MEN","THND_PER","A","1977",867,
"IRL","LF","MEN","THND_PER","A","1978",864,
"IRL","LF","MEN","THND_PER","A","1979",892,
"IRL","LF","MEN","THND_PER","A","1980",874,
"IRL","LF","MEN","THND_PER","A","1981",912.4,
"IRL","LF","MEN","THND_PER","A","1982",899,
"IRL","LF","MEN","THND_PER","A","1983",917.9,
"IRL","LF","MEN","THND_PER","A","1984",921.9,
"IRL","LF","MEN","THND_PER","A","1985",890,
"IRL","LF","MEN","THND_PER","A","1986",889,
"IRL","LF","MEN","THND_PER","A","1987",875.2,
"IRL","LF","MEN","THND_PER","A","1988",871.6,
"IRL","LF","MEN","THND_PER","A","1989",851.6,
"IRL","LF","MEN","THND_PER","A","1990",858.7,
"IRL","LF","MEN","THND_PER","A","1991",870.4,
"IRL","LF","MEN","THND_PER","A","1992",871.2,
"IRL","LF","MEN","THND_PER","A","1993",878.7,
"IRL","LF","MEN","THND_PER","A","1994",890.6,
"IRL","LF","MEN","THND_PER","A","1995",899.9,
"IRL","LF","MEN","THND_PER","A","1996",916,
"IRL","LF","MEN","THND_PER","A","1997",929.3,"B"
"IRL","LF","MEN","THND_PER","A","1998",992.925,
"IRL","LF","MEN","THND_PER","A","1999",1021.3,
"IRL","LF","MEN","THND_PER","A","2000",1048.6,
"IRL","LF","MEN","THND_PER","A","2001",1071.55,
"IRL","LF","MEN","THND_PER","A","2002",1087.2,
